市州代码,市州名称,招录机关名称,招录职位名称,招录职位编码,缴费状况（缴费人数与招录名额的比例区间）
15109,内江市,内江市市县公安机关,警务技术部门-警务技术（信息通信三）,43209029,≥ 5:1 且 < 30:1
15110,乐山市,乐山市生态环境局,生态环境保护综合行政执法大队（一）-执法岗位,26210001,≥ 5:1 且 < 30:1
15110,乐山市,乐山市生态环境局,生态环境保护综合行政执法大队（二）-执法岗位,26210002,≥ 5:1 且 < 30:1
15110,乐山市,乐山市生态环境局,生态环境保护综合行政执法大队（三）-执法岗位,26210003,≥ 5:1 且 < 30:1
15110,乐山市,乐山市应急管理局,市应急管理综合行政执法支队-执法岗位,26210004,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区级行政机关（二）-业务岗位,26210006,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,市交通运输综合行政执法支队市中区大队-执法岗位,26210016,< 5:1
15110,乐山市,乐山市市中区,区城市管理综合行政执法大队-执法岗位,26210017,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区文化市场综合行政执法大队-执法岗位,26210018,< 5:1
15110,乐山市,乐山市市中区,区农业综合行政执法大队-执法岗位,26210019,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区市场监管综合行政执法大队-执法岗位,26210020,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,市应急管理综合行政执法支队市中区大队-执法岗位,26210021,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区级行政机关（一）-业务岗位,26310005,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区级行政机关（三）-业务岗位,26310007,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区级行政机关（四）-综合管理,26310008,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区政府办公室-综合管理,26310009,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区教育局-综合管理,26310010,≥ 30:1 且 < 50:1
15110,乐山市,乐山市市中区,区级参公单位（一）-业务岗位,26310011,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区级参公单位（二）-综合管理,26310012,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区财政国库支付中心-业务岗位,26310013,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,区法律援助中心-业务岗位,26310014,< 5:1
15110,乐山市,乐山市市中区,区档案馆-业务岗位,26310015,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,街道办事处（一）-综合管理,26310022,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,街道办事处（二）-综合管理,26310023,≥ 30:1 且 < 50:1
15110,乐山市,乐山市市中区,乡镇机关（一）-综合管理,26310024,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,乡镇机关（二）-综合管理,26310025,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,乡镇机关（三）-综合管理,26310026,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,乡镇机关（四）-综合管理,26310027,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区,乡镇机关（五）-综合管理,26310028,< 5:1
15110,乐山市,乐山市市中区,乡镇机关（六）-综合管理,26310029,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级参公单位（二）-执法岗位,26210042,< 5:1
15110,乐山市,乐山市沙湾区,区级行政部门（一）-综合管理,26310034,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级行政部门（二）-综合管理,26310035,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级行政部门（三）-业务岗位,26310036,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级行政部门（四）-业务岗位,26310037,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级行政部门（五）-综合管理,26310038,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级行政部门（六）-综合管理,26310039,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区审计局-审计岗位,26310040,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,区级参公单位（一）-财务管理,26310041,≥ 5:1 且 < 30:1
15110,乐山市,乐山市沙湾区,乡镇机关（一）-综合管理,26310043,< 5:1
15110,乐山市,乐山市沙湾区,乡镇机关（二）-综合管理,26310044,< 5:1
15110,乐山市,峨眉山市,市综合行政执法大队（一）-执法岗位,26210055,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市综合行政执法大队（二）-执法岗位,26210056,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市纪委监委-业务岗位,26310049,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市级行政机关（一）-业务岗位,26310050,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市级行政机关（二）-综合管理,26310051,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市级行政机关（三）-综合管理,26310052,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市级参公单位（一）-业务岗位,26310053,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,市级参公单位（二）-业务岗位,26310054,≥ 5:1 且 < 30:1
15110,乐山市,峨眉山市,胜利街道办事处-业务岗位,26310057,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县市场监管综合行政执法大队-执法岗位,26210064,< 5:1
15110,乐山市,犍为县,县综合行政执法大队（一）-执法岗位,26210065,< 5:1
15110,乐山市,犍为县,县综合行政执法大队（二）-执法岗位,26210066,< 5:1
15110,乐山市,犍为县,县级参公单位（一）-财务管理,26210067,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（二）-财务管理,26210068,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级党委机关-综合管理,26310058,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级行政机关（一）-业务岗位,26310059,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级行政机关（二）-业务岗位,26310060,< 5:1
15110,乐山市,犍为县,县级行政机关（三）-业务岗位,26310061,< 5:1
15110,乐山市,犍为县,县级行政机关（四）-业务岗位,26310062,< 5:1
15110,乐山市,犍为县,县级行政机关（五）-财务管理,26310063,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（三）-综合管理,26310069,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（四）-综合管理,26310070,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（五）-财务管理,26310071,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（六）-财务管理,26310072,< 5:1
15110,乐山市,犍为县,县级参公单位（七）-财务管理,26310073,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,县级参公单位（八）-财务管理,26310074,< 5:1
15110,乐山市,犍为县,县农机和农能服务中心-业务岗位,26310075,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,乡镇机关（一）-财务管理,26310076,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,乡镇机关（二）-财务管理,26310077,< 5:1
15110,乐山市,犍为县,乡镇机关（三）-综合管理,26310078,< 5:1
15110,乐山市,犍为县,乡镇机关（四）-综合管理,26310079,< 5:1
15110,乐山市,犍为县,乡镇机关（五）-业务岗位,26310080,≥ 5:1 且 < 30:1
15110,乐山市,犍为县,乡镇机关（六）-业务岗位,26310081,< 5:1
15110,乐山市,犍为县,乡镇机关（七）-综合管理,26310082,< 5:1
15110,乐山市,犍为县,乡镇机关（八）-综合管理,26310083,≥ 5:1 且 < 30:1
15110,乐山市,井研县,县农业综合行政执法大队（一）-执法岗位,26210088,< 5:1
15110,乐山市,井研县,县农业综合行政执法大队（二）-执法岗位,26210089,< 5:1
15110,乐山市,井研县,县城市管理综合行政执法大队（一）-执法岗位,26210090,< 5:1
15110,乐山市,井研县,县城市管理综合行政执法大队（二）-执法岗位,26210091,< 5:1
15110,乐山市,井研县,县市场监管综合行政执法大队-执法岗位,26210092,< 5:1
15110,乐山市,井研县,县级行政机关-业务岗位,26310084,≥ 5:1 且 < 30:1
15110,乐山市,井研县,县级参公单位（一）-业务岗位,26310085,≥ 5:1 且 < 30:1
15110,乐山市,井研县,县级参公单位（二）-业务岗位,26310086,< 5:1
15110,乐山市,井研县,县级参公单位（三）-业务岗位,26310087,< 5:1
15110,乐山市,井研县,县动物卫生监督所-业务岗位,26310093,< 5:1
15110,乐山市,井研县,县医疗保险事业服务中心-业务岗位,26310094,< 5:1
15110,乐山市,井研县,研城街道办事处（一）-业务岗位,26310095,< 5:1
15110,乐山市,井研县,研城街道办事处（二）-业务岗位,26310096,< 5:1
15110,乐山市,井研县,研城街道办事处（三）-业务岗位,26310097,< 5:1
15110,乐山市,井研县,乡镇机关（一）-综合管理,26310098,≥ 5:1 且 < 30:1
15110,乐山市,井研县,乡镇机关（二）-综合管理,26310099,≥ 5:1 且 < 30:1
15110,乐山市,井研县,乡镇机关（三）-业务岗位,26310100,≥ 5:1 且 < 30:1
15110,乐山市,井研县,乡镇机关（四）-业务岗位,26310101,< 5:1
15110,乐山市,井研县,乡镇机关（五）-财务管理,26310102,≥ 5:1 且 < 30:1
15110,乐山市,井研县,乡镇机关（六）-财务管理,26310103,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县城市管理综合行政执法大队（一）-执法岗位,26210112,< 5:1
15110,乐山市,夹江县,县城市管理综合行政执法大队（二）-执法岗位,26210113,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县城市管理综合行政执法大队（三）-执法岗位,26210114,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县级综合行政执法大队（一）-执法岗位,26210115,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县级综合行政执法大队（二）-执法岗位,26210116,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县级行政机关（一）-财务管理,26310104,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县级行政机关（二）-综合管理,26310105,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县就业创业促进中心-财务管理,26310106,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县医疗保障事务中心-业务岗位,26310107,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县党政网络服务中心-业务岗位,26310108,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县财政服务中心-业务岗位,26310109,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,县法律援助中心-业务岗位,26310110,< 5:1
15110,乐山市,夹江县,县级参公单位-业务岗位,26310111,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,街道办事处（一）-综合管理,26310117,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,街道办事处（二）-综合管理,26310118,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（一）-综合管理,26310119,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（二）-综合管理,26310120,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（三）-综合管理,26310121,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（四）-综合管理,26310122,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（五）-综合管理,26310123,≥ 5:1 且 < 30:1
15110,乐山市,夹江县,乡镇机关（六）-综合管理,26310124,≥ 5:1 且 < 30:1
15110,乐山市,沐川县,县级综合行政执法大队-执法岗位,26210129,< 5:1
15110,乐山市,沐川县,县城市管理综合行政执法大队-执法岗位,26210130,< 5:1
15110,乐山市,沐川县,县纪委监委-业务岗位,26310125,< 5:1
15110,乐山市,沐川县,县人民政府办公室-综合管理,26310126,≥ 5:1 且 < 30:1
15110,乐山市,沐川县,县级行政机关-业务岗位,26310127,≥ 5:1 且 < 30:1
15110,乐山市,沐川县,县级参公单位-业务岗位,26310128,≥ 5:1 且 < 30:1
15110,乐山市,峨边彝族自治县,县文化广播电视体育和旅游局-业务岗位,26210135,< 5:1
15110,乐山市,峨边彝族自治县,县农业农村局-业务岗位,26210136,< 5:1
15110,乐山市,峨边彝族自治县,县交通运输综合行政执法大队-执法岗位,26210140,< 5:1
15110,乐山市,峨边彝族自治县,县市场监管综合行政执法大队-执法岗位,26210141,< 5:1
15110,乐山市,峨边彝族自治县,县委统战部-综合管理,26310131,< 5:1
15110,乐山市,峨边彝族自治县,县财政局-业务岗位,26310132,< 5:1
15110,乐山市,峨边彝族自治县,县人力资源和社会保障局-业务岗位,26310133,< 5:1
15110,乐山市,峨边彝族自治县,县教育局-业务岗位,26310134,< 5:1
15110,乐山市,峨边彝族自治县,县林业局-业务岗位,26310137,< 5:1
15110,乐山市,峨边彝族自治县,县水务局-业务岗位,26310138,< 5:1
15110,乐山市,峨边彝族自治县,县档案馆-综合管理,26310139,< 5:1
15110,乐山市,峨边彝族自治县,县医疗保障事务中心-业务岗位,26310142,< 5:1
15110,乐山市,峨边彝族自治县,乡镇机关（一）-综合管理,26310143,< 5:1
15110,乐山市,峨边彝族自治县,乡镇机关（二）-综合管理,26310144,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县交通运输综合行政执法大队-执法岗位,26210157,< 5:1
15110,乐山市,马边彝族自治县,县级综合行政执法大队-执法岗位,26210158,< 5:1
15110,乐山市,马边彝族自治县,县市场监管综合行政执法大队-执法岗位,26210159,< 5:1
15110,乐山市,马边彝族自治县,县应急管理综合行政执法大队-执法岗位,26210160,< 5:1
15110,乐山市,马边彝族自治县,县综合行政执法大队（一）-执法岗位,26210161,< 5:1
15110,乐山市,马边彝族自治县,县综合行政执法大队（二）-执法岗位,26210162,< 5:1
15110,乐山市,马边彝族自治县,县纪委监委-业务岗位,26310145,< 5:1
15110,乐山市,马边彝族自治县,县级行政机关-综合管理,26310146,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县自然资源局-业务岗位,26310147,< 5:1
15110,乐山市,马边彝族自治县,县农业农村局-业务岗位,26310148,< 5:1
15110,乐山市,马边彝族自治县,县文化广播电视体育和旅游局-综合管理,26310149,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县级参公单位（一）-综合管理,26310150,< 5:1
15110,乐山市,马边彝族自治县,县级参公单位（二）-综合管理,26310151,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县级参公单位（三）-综合管理,26310152,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县级参公单位（四）-业务岗位,26310153,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县社会保险事务中心-业务岗位,26310154,< 5:1
15110,乐山市,马边彝族自治县,县财政国库支付中心-财务管理,26310155,≥ 5:1 且 < 30:1
15110,乐山市,马边彝族自治县,县财政票据中心-财务管理,26310156,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（四）-执法岗位,26210173,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（五）-执法岗位,26210174,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（六）-执法岗位,26210175,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（十二）-执法岗位,26210181,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（十三）-执法岗位,26210182,< 5:1
15110,乐山市,乐山市县级部门,区县党委机关（一）-综合管理,26310163,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县党委机关（二）-综合管理,26310164,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县党委机关（三）-财务管理,26310165,< 5:1
15110,乐山市,乐山市县级部门,区县党委机关（四）-综合管理,26310166,< 5:1
15110,乐山市,乐山市县级部门,区县党委机关（五）-综合管理,26310167,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县行政机关（一）-审计岗位,26310168,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县行政机关（二）-业务岗位,26310169,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（一）-综合管理,26310170,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（二）-综合管理,26310171,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（三）-业务岗位,26310172,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（七）-业务岗位,26310176,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（八）-业务岗位,26310177,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（九）-业务岗位,26310178,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（十）-业务岗位,26310179,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（十一）-业务岗位,26310180,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级部门,区县参公单位（十四）-综合管理,26310183,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（十五）-综合管理,26310184,< 5:1
15110,乐山市,乐山市县级部门,区县参公单位（十六）-综合管理,26310185,< 5:1
15110,乐山市,乐山市五通桥区,区级行政机关-业务岗位,26310030,≥ 5:1 且 < 30:1
15110,乐山市,乐山市五通桥区,区卫生健康局-业务岗位,26310031,≥ 5:1 且 < 30:1
15110,乐山市,乐山市五通桥区,乡镇机关（一）-综合管理,26310032,< 5:1
15110,乐山市,乐山市五通桥区,乡镇机关（二）-综合管理,26310033,≥ 5:1 且 < 30:1
15110,乐山市,乐山市金口河区,区住房和城乡建设局-业务岗位,26310045,≥ 5:1 且 < 30:1
15110,乐山市,乐山市金口河区,区普查中心-业务岗位,26310046,≥ 5:1 且 < 30:1
15110,乐山市,乐山市金口河区,区就业创业促进中心-综合管理,26310047,≥ 5:1 且 < 30:1
15110,乐山市,乐山市金口河区,区医疗保障事务中心-业务岗位,26310048,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县（市、区）司法局,局机关-行政复议（一）,31210001,< 5:1
15110,乐山市,乐山市县（市、区）司法局,局机关-行政复议（二）,31210002,< 5:1
15110,乐山市,乐山市县（市、区）司法局,局机关-法治建设（一）,31210003,< 5:1
15110,乐山市,乐山市县（市、区）司法局,局机关-法治建设（二）,31210004,< 5:1
15110,乐山市,乐山市县（市、区）司法局,局机关-法治建设（三）,31210005,< 5:1
15110,乐山市,乐山市县（市、区）司法局,局机关-综合管理（一）,31210006,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县（市、区）司法局,局机关-综合管理（二）,31210007,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县（市、区）司法局,局机关-金融财会（一）,31210008,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县（市、区）司法局,局机关-金融财会（二）,31210009,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（一）,31210010,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（二）,31210011,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（三）,31210012,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（四）,31210013,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（五）,31210014,< 5:1
15110,乐山市,乐山市县（市、区）司法局,司法所-司法助理员（六）,31210015,< 5:1
15110,乐山市,乐山市中级人民法院,审判业务部门-法官助理（一）,33210001,< 5:1
15110,乐山市,乐山市中级人民法院,审判业务部门-法官助理（二）,33210002,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（一）,33210003,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（二）,33210004,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（三）,33210005,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（四）,33210006,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（五）,33210007,< 5:1
15110,乐山市,乐山市辖区基层法院,审判业务部门-法官助理（六）,33210008,< 5:1
15110,乐山市,乐山市辖区基层法院,综合行政部门-司法行政人员（财务）,33210009,≥ 5:1 且 < 30:1
15110,乐山市,乐山市辖区基层法院,综合行政部门-司法行政人员（宣传）,33210010,≥ 5:1 且 < 30:1
15110,乐山市,乐山市辖区基层法院,综合行政部门-司法行政人员（党务）,33210011,< 5:1
15110,乐山市,乐山市辖区基层法院,司法警察支队（大队）-司法警察（一）,33210012,≥ 30:1 且 < 50:1
15110,乐山市,乐山市辖区基层法院,司法警察支队（大队）-司法警察（二）,33210013,< 5:1
15110,乐山市,乐山市人民检察院,检察业务部门-检察官助理（一）,34210001,< 5:1
15110,乐山市,乐山市人民检察院,检察业务部门-检察官助理（二）,34210002,≥ 5:1 且 < 30:1
15110,乐山市,乐山市市中区人民检察院,检察业务部门-检察官助理（一）,34210003,< 5:1
15110,乐山市,乐山市市中区人民检察院,检察业务部门-检察官助理（二）,34210004,< 5:1
15110,乐山市,乐山市市中区人民检察院,综合行政部门-司法行政人员（宣传）,34210005,≥ 5:1 且 < 30:1
15110,乐山市,乐山市五通桥区人民检察院,综合行政部门-司法行政人员（财务）,34210006,≥ 5:1 且 < 30:1
15110,乐山市,犍为县人民检察院,检察辅助部门-司法警察,34210007,≥ 5:1 且 < 30:1
15110,乐山市,乐山市辖区基层人民检察院,检察业务部门-检察官助理（一）,34210008,< 5:1
15110,乐山市,乐山市辖区基层人民检察院,检察业务部门-检察官助理（二）,34210009,< 5:1
15110,乐山市,乐山市辖区基层人民检察院,检察业务部门-检察官助理（三）,34210010,< 5:1
15110,乐山市,乐山市辖区基层人民检察院,检察业务部门-检察官助理（四）,34210011,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（一）,43210001,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（二）,43210002,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（三）,43210003,≥ 5:1 且 < 30:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（四）,43210004,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（五）,43210005,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（六）,43210006,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（七）,43210007,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（网络安全管理一）,43210008,< 5:1
15110,乐山市,乐山市县级公安机关,执法勤务部门-执法勤务（网络安全管理二）,43210009,< 5:1
15110,乐山市,乐山市县级公安机关,警务技术部门-警务技术（法医一）,43210010,< 5:1
15110,乐山市,乐山市县级公安机关,警务技术部门-警务技术（法医二）,43210011,< 5:1
15111,南充市,南充市生态环境局,县级生态环境保护综合行政执法大队-生态环境保护,26211001,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级交通运输局-交通保障,26211017,< 5:1
15111,南充市,南充市,县级农业农村局（一）-农业综合管理,26211018,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级农业农村局（二）-农业综合管理,26211019,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级文化广播电视和旅游局-文化项目开发,26211020,≥ 30:1 且 < 50:1
15111,南充市,南充市,县级市场监督管理局（一）-基层市场监管,26211021,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级市场监督管理局（二）-基层市场监管,26211022,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级应急管理综合行政执法大队-应急管理,26211032,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级综合行政执法局-综合管理,26211034,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级农业综合行政执法大队（一）-农业综合管理,26211035,< 5:1
15111,南充市,南充市,县级农业综合行政执法大队（二）-农业综合管理,26211036,< 5:1
15111,南充市,南充市,县级农业综合行政执法大队（三）-农业信息建设,26211037,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级市场监督管理局基层市场监督管理所（一）-基层市场监管,26211038,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级市场监督管理局基层市场监督管理所（二）-基层市场监管,26211039,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级交通运输综合行政执法大队-交通保障,26211040,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级文化市场综合行政执法大队-文化市场执法,26211041,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级党委机关（派驻机构）（一）-纪检监察,26311002,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级党委机关（派驻机构）（二）-纪检监察,26311003,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级党委机关（一）-综合管理,26311004,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级党委机关（二）-信息建设,26311005,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级行政机关（一）-产业规划,26311006,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级行政机关（二）-人工智能,26311007,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级人力资源和社会保障局-综合管理,26311008,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级自然资源和规划局-自然资源管理,26311009,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级住房和城乡建设局（一）-项目管理,26311010,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级住房和城乡建设局（二）-建筑规划,26311011,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级水务局-水利管理,26311012,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级卫生健康局-医卫管理,26311013,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级退役军人事务局-综合管理,26311014,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级统计局-经济统计,26311015,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级行政审批局-项目管理,26311016,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级参照管理单位（一）-宣传推广,26311023,≥ 30:1 且 < 50:1
15111,南充市,南充市,县级参照管理单位（二）-路政管理,26311024,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级参照管理单位（三）-信息建设,26311025,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级参照管理单位（四）-农业综合管理,26311026,< 5:1
15111,南充市,南充市,县级党校-思政教育,26311027,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级档案馆-档案管理,26311028,< 5:1
15111,南充市,南充市,县级地方海事处-海事管理,26311029,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级动物卫生监督所-动物卫生管理,26311030,< 5:1
15111,南充市,南充市,县级医疗保障（服务）中心-医卫管理,26311031,≥ 5:1 且 < 30:1
15111,南充市,南充市,县级经济责任审计中心-财务管理,26311033,≥ 5:1 且 < 30:1
15111,南充市,南充市,街道办事处（一）-财务管理,26311042,< 5:1
15111,南充市,南充市,街道办事处（二）-财务管理,26311043,< 5:1
15111,南充市,南充市,乡镇机关（一）-乡村规划,26311044,< 5:1
15111,南充市,南充市,乡镇机关（二）-乡村规划,26311045,< 5:1
15111,南充市,南充市,乡镇机关（三）-文旅融合,26311046,≥ 5:1 且 < 30:1
15111,南充市,南充市,乡镇机关（四）-综合管理,26311047,< 5:1
15111,南充市,南充市,乡镇机关（五）-综合管理,26311048,≥ 5:1 且 < 30:1
15111,南充市,南充市,乡镇机关（六）-综合管理,26311049,≥ 5:1 且 < 30:1
15111,南充市,南充市,乡镇机关（七）-综合管理,26311050,≥ 5:1 且 < 30:1
15111,南充市,南充市顺庆区,顺庆区市场监管综合行政执法大队（一）-基层市场监管,26211057,≥ 5:1 且 < 30:1
15111,南充市,南充市顺庆区,顺庆区市场监管综合行政执法大队（二）-基层市场监管,26211058,< 5:1
15111,南充市,南充市顺庆区,顺庆区区级行政机关（一）-综合管理,26311051,≥ 30:1 且 < 50:1
15111,南充市,南充市顺庆区,顺庆区区级行政机关（二）-财务管理,26311052,≥ 5:1 且 < 30:1
15111,南充市,南充市顺庆区,顺庆区投资促进合作服务中心-项目管理,26311053,≥ 5:1 且 < 30:1
15111,南充市,南充市顺庆区,顺庆区地方志办公室-地志管理,26311054,≥ 30:1 且 < 50:1
